RackID,Community Area,Community Name,TotInstall,Latitude,Longitude
3308,6,Lake View,1,41.938787,-87.667151
245,19,Belmont Cragin,1,41.937264,-87.774763
2283,19,Belmont Cragin,3,41.937373,-87.766631
4323,6,Lake View,2,41.93873,-87.649032
5330,6,Lake View,1,41.93873,-87.649032
5295,6,Lake View,1,41.93856,-87.644177
6985,19,Belmont Cragin,1,41.937617,-87.746658
5308,6,Lake View,2,41.938785,-87.644189
1406,38,Grand Boulevard,1,41.809497,-87.618997
3919,8,Near North Side,2,41.895697,-87.636311
3606,29,North Lawndale,1,41.858636,-87.704056
2968,18,Montclare,2,41.936991,-87.806566
4936,27,East Garfield Park,1,41.87719,-87.704455
990,6,Lake View,1,41.938762,-87.654236
6806,6,Lake View,1,41.93918,-87.653894
4541,6,Lake View,1,41.938931,-87.667875
6485,30,South Lawndale,1,41.838046,-87.700112
4338,5,North Center,2,41.938982,-87.675718
5987,35,Douglas,1,41.830951,-87.618784
3007,8,Near North Side,3,41.894876,-87.619755
5025,8,Near North Side,2,41.89141,-87.636154
6192,6,Lake View,1,41.939176,-87.668807
3320,19,Belmont Cragin,2,41.938026,-87.76173
616,59,McKinley Park,1,41.836195,-87.665889
7323,27,East Garfield Park,1,41.872924,-87.70468
3238,14,Albany Park,2,41.968323,-87.707649
6228,60,Bridgeport,1,41.837158,-87.641553
5961,6,Lake View,1,41.93926,-87.644145
2358,6,Lake View,1,41.939143,-87.65017
2655,13,North Park,2,41.975901,-87.707904
2247,6,Lake View,2,41.939291,-87.644114
5297,6,Lake View,1,41.93932,-87.644115
6205,6,Lake View,1,41.939288,-87.668315
3808,6,Lake View,2,41.939332,-87.653897
6718,6,Lake View,1,41.939218,-87.663535
3976,32,Loop,1,41.87794,-87.626184
4745,49,Roseland,1,41.70633,-87.630936
3466,21,Avondale,2,41.938234,-87.722669
3504,21,Avondale,1,41.938234,-87.722669
2447,6,Lake View,1,41.939128,-87.657829
4471,6,Lake View,1,41.939558,-87.644122
3287,6,Lake View,1,41.939559,-87.668222
6359,27,East Garfield Park,1,41.880857,-87.705367
2244,6,Lake View,1,41.939641,-87.644487
2561,32,Loop,1,41.877856,-87.629445
3403,32,Loop,5,41.877948,-87.624575
5312,6,Lake View,1,41.939671,-87.644488
2893,40,Washington Park,1,41.794313,-87.618665
3376,33,Near South Side,2,41.865,-87.617729
6131,28,Near West Side,1,41.887331,-87.653514
2376,8,Near North Side,2,41.888147,-87.631205
2404,8,Near North Side,2,41.888147,-87.631205
1382,34,Armour Square,2,41.830985,-87.634841
6958,8,Near North Side,1,41.892551,-87.636443
5103,46,South Chicago,1,41.730218,-87.546758
2360,6,Lake View,2,41.940051,-87.650928
4709,21,Avondale,1,41.940247,-87.707735
3095,6,Lake View,3,41.940045,-87.655434
4626,6,Lake View,3,41.940166,-87.639626
4405,35,Douglas,3,41.836382,-87.618336
1361,30,South Lawndale,1,41.844617,-87.705192
4712,30,South Lawndale,1,41.851823,-87.705328
4700,14,Albany Park,1,41.965722,-87.708637
4717,27,East Garfield Park,1,41.884545,-87.706691
4970,29,North Lawndale,2,41.866454,-87.705731
3316,15,Portage Park,2,41.938749,-87.761451
6661,60,Bridgeport,2,41.835658,-87.646049
1118,22,Logan Square,2,41.917247,-87.707163
5209,22,Logan Square,1,41.917247,-87.707163
3874,6,Lake View,2,41.939884,-87.66387
3816,6,Lake View,2,41.940107,-87.653922
3292,6,Lake View,2,41.939903,-87.668613
2136,15,Portage Park,2,41.938777,-87.766679
4161,6,Lake View,3,41.940173,-87.653098
534,60,Bridgeport,2,41.836026,-87.650963
2585,22,Logan Square,1,41.931849,-87.707817
3136,8,Near North Side,2,41.888177,-87.632314
2648,32,Loop,1,41.877793,-87.632556
3221,32,Loop,3,41.877811,-87.631582
7339,27,East Garfield Park,1,41.88415,-87.632409
69,6,Lake View,4,41.940448,-87.644492
6729,6,Lake View,1,41.940437,-87.644537
973,15,Portage Park,1,41.93892,-87.76663
4396,21,Avondale,3,41.934071,-87.707999
1465,66,Chicago Lawn,1,41.778166,-87.703645
2231,6,Lake View,2,41.940483,-87.644179
6939,60,Bridgeport,1,41.835827,-87.650903
1141,6,Lake View,1,41.940242,-87.669184
5288,63,Gage Park,1,41.793651,-87.704504
2513,5,North Center,3,41.940268,-87.678535
168,22,Logan Square,2,41.924837,-87.7085
5865,22,Logan Square,0,41.924837,-87.7085
4325,6,Lake View,2,41.940434,-87.653941
3724,60,Bridgeport,1,41.835394,-87.655768
5014,23,Humboldt Park,1,41.89544,-87.707473
2653,13,North Park,10,41.97561,-87.709605
945,6,Lake View,1,41.940848,-87.649471
3623,22,Logan Square,1,41.921231,-87.708551
3239,14,Albany Park,1,41.9683,-87.709435
5289,63,Gage Park,1,41.793594,-87.704937
1375,30,South Lawndale,2,41.837061,-87.706207
1116,5,North Center,1,41.940619,-87.678516
2971,17,Dunning,2,41.938764,-87.806595
3269,15,Portage Park,2,41.939327,-87.754068
1316,74,Mount Greenwood,1,41.691411,-87.70229
1113,23,Humboldt Park,2,41.902933,-87.707796
1276,60,Bridgeport,2,41.835336,-87.646402
4900,22,Logan Square,1,41.924805,-87.708936
4972,28,Near West Side,1,41.877397,-87.647327
975,6,Lake View,1,41.940711,-87.668801
1462,66,Chicago Lawn,1,41.778157,-87.704149
4711,23,Humboldt Park,1,41.890412,-87.709193
3456,35,Douglas,5,41.835713,-87.623182
5818,6,Lake View,2,41.940795,-87.668512
4443,14,Albany Park,4,41.970431,-87.710056
5170,35,Douglas,2,41.835709,-87.620424
3538,16,Irving Park,1,41.961049,-87.709757
5332,6,Lake View,1,41.941232,-87.649483
6948,6,Lake View,1,41.94145,-87.644252
852,28,Near West Side,1,41.887506,-87.642716
1982,27,East Garfield Park,3,41.878504,-87.707242
4222,27,East Garfield Park,4,41.878504,-87.707242
4225,27,East Garfield Park,3,41.879764,-87.706854
4394,6,Lake View,3,41.94132,-87.644609
6676,13,North Park,1,41.982879,-87.710534
6509,21,Avondale,1,41.940648,-87.726087
2016,22,Logan Square,1,41.926393,-87.709673
4990,22,Logan Square,2,41.926393,-87.709673
6068,5,North Center,1,41.940844,-87.678552
4734,74,Mount Greenwood,1,41.691675,-87.702623
4530,6,Lake View,1,41.940928,-87.654333
4835,6,Lake View,2,41.940928,-87.654333
4779,13,North Park,1,41.975921,-87.710415
5379,21,Avondale,1,41.940514,-87.699714
7142,66,Chicago Lawn,1,41.778818,-87.704519
1984,27,East Garfield Park,3,41.878233,-87.707385
1322,74,Mount Greenwood,1,41.691674,-87.702682
2073,6,Lake View,1,41.940982,-87.66859
7354,60,Bridgeport,1,41.834678,-87.646062
814,32,Loop,4,41.875503,-87.626541
5272,32,Loop,2,41.875503,-87.626541
2557,32,Loop,3,41.882667,-87.629359
6172,32,Loop,2,41.882666,-87.632281
3417,32,Loop,1,41.887581,-87.624694
4057,7,Lincoln Park,1,41.922131,-87.637561
2312,43,South Shore,2,41.754006,-87.549049
5,6,Lake View,3,41.941633,-87.668839
2270,5,North Center,5,41.94095,-87.690808
5328,6,Lake View,1,41.941899,-87.649429
6157,6,Lake View,1,41.941929,-87.654369
26,21,Avondale,2,41.941242,-87.704174
3856,34,Armour Square,2,41.834506,-87.635253
6690,13,North Park,2,41.983148,-87.711447
2883,22,Logan Square,1,41.924805,-87.710893
3581,23,Humboldt Park,2,41.910138,-87.709553
2061,6,Lake View,1,41.941634,-87.668594
2222,6,Lake View,1,41.942106,-87.644365
2289,15,Portage Park,2,41.940515,-87.766432
4618,6,Lake View,1,41.941732,-87.669885
3371,6,Lake View,1,41.941701,-87.669755
1466,66,Chicago Lawn,1,41.777863,-87.705787
4384,29,North Lawndale,2,41.869892,-87.70846
655,13,North Park,2,41.982964,-87.711441
2671,23,Humboldt Park,3,41.889652,-87.709924
48,22,Logan Square,2,41.924839,-87.710935
3307,6,Lake View,1,41.941734,-87.670293
2286,15,Portage Park,1,41.940699,-87.76674
3854,34,Armour Square,2,41.834402,-87.635148
5171,34,Armour Square,2,41.834402,-87.635148
5844,69,Greater Grand Crossing,2,41.765537,-87.617305
5165,37,Fuller Park,2,41.811606,-87.633173
2288,15,Portage Park,2,41.940747,-87.766742
3251,14,Albany Park,2,41.968567,-87.711391
5380,13,North Park,1,41.988609,-87.712191
4573,58,Brighton Park,1,41.80692,-87.706911
2975,17,Dunning,2,41.940252,-87.806645
6056,6,Lake View,1,41.942428,-87.644295
5267,6,Lake View,3,41.942139,-87.657543
148,32,Loop,1,41.877806,-87.624572
3412,32,Loop,1,41.877806,-87.624572
4351,32,Loop,2,41.877806,-87.624572
2974,17,Dunning,2,41.940302,-87.807009
477,22,Logan Square,2,41.924871,-87.711105
5954,22,Logan Square,2,41.924509,-87.711105
161,6,Lake View,1,41.942395,-87.649497
7296,30,South Lawndale,1,41.844619,-87.708398
1306,52,East Side,1,41.699008,-87.542833
4176,22,Logan Square,1,41.928199,-87.711257
956,8,Near North Side,1,41.8933,-87.619335
929,32,Loop,1,41.887595,-87.624424
3395,32,Loop,1,41.887595,-87.624424
6021,28,Near West Side,1,41.877208,-87.647104
426,32,Loop,2,41.877747,-87.627494
6994,32,Loop,2,41.877778,-87.625914
1385,34,Armour Square,12,41.830852,-87.635081
1387,34,Armour Square,1,41.830852,-87.635081
3029,8,Near North Side,2,41.897236,-87.636917
4029,32,Loop,1,41.886413,-87.635831
6515,66,Chicago Lawn,4,41.764477,-87.705696
4895,6,Lake View,7,41.942169,-87.66977
7298,30,South Lawndale,1,41.844381,-87.708841
2067,6,Lake View,1,41.942526,-87.668639
2392,6,Lake View,2,41.942712,-87.652588
173,6,Lake View,1,41.942628,-87.663656
3875,6,Lake View,1,41.942628,-87.663656
2129,21,Avondale,1,41.939217,-87.711411
4769,38,Grand Boulevard,1,41.816685,-87.618223
4770,38,Grand Boulevard,1,41.802221,-87.618457
5408,38,Grand Boulevard,1,41.802221,-87.618457
3306,6,Lake View,1,41.94252,-87.670832
4810,6,Lake View,1,41.942766,-87.663655
6099,74,Mount Greenwood,1,41.69137,-87.704809
5246,7,Lincoln Park,1,41.918262,-87.637784
1324,74,Mount Greenwood,1,41.691638,-87.704846
3541,14,Albany Park,1,41.961291,-87.712296
7035,70,Ashburn,1,41.749958,-87.706452
3254,14,Albany Park,2,41.968547,-87.712582
1335,29,North Lawndale,2,41.864388,-87.709691
3537,14,Albany Park,1,41.961291,-87.712352
3288,6,Lake View,1,41.942849,-87.670652
1016,21,Avondale,6,41.93917,-87.71169
1428,63,Gage Park,1,41.793307,-87.707702
3260,14,Albany Park,3,41.968277,-87.712629
2241,6,Lake View,3,41.943327,-87.644915
3632,6,Lake View,1,41.942957,-87.671224
3863,6,Lake View,2,41.942818,-87.664016
4207,6,Lake View,2,41.942818,-87.664016
2952,5,North Center,1,41.94239,-87.681862
3865,6,Lake View,1,41.942865,-87.663654
3891,35,Douglas,12,41.833405,-87.626841
3734,32,Loop,1,41.884196,-87.619522
5247,32,Loop,1,41.884196,-87.619522
6798,32,Loop,6,41.884196,-87.619522
4611,7,Lincoln Park,1,41.918457,-87.637901
6807,16,Irving Park,1,41.942702,-87.730011
6863,49,Roseland,1,41.690012,-87.622285
5435,8,Near North Side,2,41.888495,-87.634158
5265,7,Lincoln Park,1,41.918438,-87.637875
2094,17,Dunning,3,41.942196,-87.776472
2095,17,Dunning,3,41.942196,-87.776472
2097,17,Dunning,5,41.942196,-87.776472
4696,17,Dunning,4,41.942196,-87.776472
2407,6,Lake View,7,41.943569,-87.653663
6767,21,Avondale,1,41.943003,-87.720125
5269,6,Lake View,2,41.943477,-87.663961
4116,5,North Center,1,41.943283,-87.688354
2634,60,Bridgeport,1,41.832374,-87.645077
2938,60,Bridgeport,2,41.83247,-87.646253
3233,30,South Lawndale,2,41.831373,-87.717076
3235,30,South Lawndale,2,41.831373,-87.717076
1308,74,Mount Greenwood,1,41.691578,-87.705842
1367,30,South Lawndale,1,41.84456,-87.710058
1502,70,Ashburn,1,41.753464,-87.707583
4695,21,Avondale,1,41.939334,-87.712557
5392,21,Avondale,1,41.939334,-87.712557
2659,13,North Park,3,41.975809,-87.713659
3142,27,East Garfield Park,1,41.88474,-87.711357
4930,14,Albany Park,1,41.968489,-87.713506
3762,29,North Lawndale,1,41.86649,-87.710786
2399,6,Lake View,2,41.943656,-87.653463
4855,14,Albany Park,2,41.970133,-87.713545
2676,22,Logan Square,1,41.924583,-87.712247
7232,29,North Lawndale,1,41.866221,-87.710779
6925,74,Mount Greenwood,1,41.691611,-87.705901
2972,17,Dunning,2,41.941945,-87.80671
5823,6,Lake View,1,41.943632,-87.671015
4578,44,Chatham,1,41.750683,-87.633273
3630,6,Lake View,1,41.943661,-87.671016
6876,6,Lake View,2,41.943661,-87.671016
3868,6,Lake View,1,41.943775,-87.663661
7043,70,Ashburn,1,41.74999,-87.707762
7422,52,East Side,1,41.702681,-87.540655
53,6,Lake View,1,41.943707,-87.67126
2951,59,McKinley Park,1,41.83177,-87.678806
2953,59,McKinley Park,1,41.83177,-87.678806
4906,59,McKinley Park,1,41.83177,-87.678806
3803,6,Lake View,2,41.943963,-87.654234
4584,59,McKinley Park,2,41.831684,-87.681226
3315,15,Portage Park,1,41.942675,-87.761899
6032,22,Logan Square,1,41.917482,-87.712317
4885,16,Irving Park,2,41.950325,-87.71361
4609,22,Logan Square,1,41.924738,-87.713449
720,22,Logan Square,1,41.924536,-87.713504
6263,22,Logan Square,1,41.931847,-87.713117
4683,8,Near North Side,2,41.893801,-87.637459
3651,13,North Park,2,41.990437,-87.715408
3230,21,Avondale,2,41.943501,-87.719777
4804,6,Lake View,1,41.944476,-87.663682
4360,5,North Center,1,41.94378,-87.688002
756,59,McKinley Park,2,41.831567,-87.675419
4716,27,East Garfield Park,1,41.875367,-87.712009
158,6,Lake View,1,41.943859,-87.671778
1050,17,Dunning,1,41.942201,-87.813168
3111,35,Douglas,2,41.832338,-87.617507
4157,14,Albany Park,3,41.964888,-87.714089
14,28,Near West Side,1,41.887919,-87.661489
2236,6,Lake View,1,41.944491,-87.645236
2245,6,Lake View,1,41.944491,-87.645236
5187,53,West Pullman,2,41.6798,-87.616344
268,28,Near West Side,2,41.887659,-87.662314
2663,13,North Park,3,41.975559,-87.715181
3979,35,Douglas,1,41.833426,-87.624863
4995,59,McKinley Park,1,41.830868,-87.685094
4812,6,Lake View,1,41.944685,-87.663687
1321,74,Mount Greenwood,1,41.691596,-87.707397
4743,74,Mount Greenwood,1,41.691596,-87.707397
1267,28,Near West Side,1,41.887649,-87.665673
4393,34,Armour Square,2,41.849878,-87.636405
4703,17,Dunning,2,41.943162,-87.82909
4880,21,Avondale,2,41.944342,-87.705328
2201,6,Lake View,2,41.945131,-87.645644
3529,14,Albany Park,1,41.961211,-87.715417
3536,14,Albany Park,1,41.961211,-87.715417
6335,33,Near South Side,1,41.867357,-87.62624
6599,32,Loop,3,41.886686,-87.627112
3392,32,Loop,2,41.88162,-87.623991
6388,32,Loop,2,41.886651,-87.629052
2888,40,Washington Park,1,41.794886,-87.617415
3375,33,Near South Side,2,41.865,-87.617729
5244,7,Lincoln Park,1,41.918455,-87.638013
4045,32,Loop,2,41.883282,-87.637141
183,5,North Center,2,41.945194,-87.681087
404,5,North Center,1,41.945194,-87.681087
4341,5,North Center,3,41.945194,-87.681087
4796,6,Lake View,1,41.945293,-87.664009
4768,35,Douglas,1,41.830894,-87.626747
1477,66,Chicago Lawn,1,41.77807,-87.710622
6362,23,Humboldt Park,1,41.901444,-87.714152
7423,52,East Side,1,41.702616,-87.538744
3102,16,Irving Park,1,41.944609,-87.739465
3196,36,Oakland,1,41.830917,-87.605401
6139,60,Bridgeport,2,41.830603,-87.643464
2881,22,Logan Square,1,41.924582,-87.714623
4939,23,Humboldt Park,2,41.904444,-87.714389
4797,6,Lake View,1,41.945352,-87.663706
6441,35,Douglas,1,41.830698,-87.626798
2645,32,Loop,2,41.86747,-87.618839
2098,25,Austin,2,41.887121,-87.774818
6903,8,Near North Side,1,41.889787,-87.637422
4521,6,Lake View,1,41.945521,-87.672575
6207,21,Avondale,3,41.9412,-87.714469
5172,35,Douglas,2,41.830471,-87.619113
3247,14,Albany Park,2,41.968501,-87.716598
4241,59,McKinley Park,3,41.829884,-87.671403
3400,35,Douglas,1,41.830607,-87.623066
3653,13,North Park,2,41.990119,-87.717337
4800,6,Lake View,1,41.945947,-87.663732
2930,60,Bridgeport,2,41.829885,-87.646224
6046,6,Lake View,2,41.946194,-87.646323
1326,52,East Side,2,41.688097,-87.537474
1327,52,East Side,3,41.688097,-87.537474
4458,52,East Side,2,41.688097,-87.537474
2661,13,North Park,1,41.975563,-87.717352
6072,13,North Park,1,41.975563,-87.717352
4603,22,Logan Square,1,41.924503,-87.715141
4441,16,Irving Park,4,41.950021,-87.716722
2984,21,Avondale,1,41.942187,-87.716242
2415,6,Lake View,3,41.946575,-87.656064
5255,60,Bridgeport,2,41.830055,-87.638942
3870,6,Lake View,2,41.946327,-87.664107
4581,58,Brighton Park,2,41.829041,-87.69249
2886,27,East Garfield Park,3,41.886167,-87.714711
2011,16,Irving Park,2,41.946659,-87.71673
95,8,Near North Side,1,41.891682,-87.618848
6387,8,Near North Side,2,41.891682,-87.618848
4513,28,Near West Side,1,41.887757,-87.664164
3337,32,Loop,2,41.881793,-87.637243
116,6,Lake View,2,41.947992,-87.643145
4354,14,Albany Park,2,41.961228,-87.717197
3658,13,North Park,1,41.990428,-87.718048
3817,6,Lake View,2,41.946529,-87.654025
750,6,Lake View,1,41.94644,-87.663748
7018,30,South Lawndale,1,41.844274,-87.714006
4601,22,Logan Square,1,41.924503,-87.715584
833,27,East Garfield Park,2,41.875772,-87.706049
633,32,Loop,2,41.881298,-87.626339
6477,32,Loop,3,41.881298,-87.626339
3020,8,Near North Side,2,41.891183,-87.61842
609,32,Loop,1,41.887954,-87.624696
3515,32,Loop,2,41.880766,-87.637405
6183,6,Lake View,3,41.947222,-87.656587
2632,16,Irving Park,1,41.946623,-87.708853
5060,6,Lake View,2,41.947463,-87.649633
5212,16,Irving Park,2,41.9463,-87.735948
5391,16,Irving Park,1,41.9463,-87.735948
6447,6,Lake View,2,41.947154,-87.671455
55,60,Bridgeport,8,41.828952,-87.638798
3676,34,Armour Square,5,41.827788,-87.634014
1366,30,South Lawndale,1,41.844482,-87.71491
4400,27,East Garfield Park,2,41.875743,-87.715934
2882,22,Logan Square,2,41.924713,-87.717099
4719,29,North Lawndale,1,41.854727,-87.715277
3650,13,North Park,3,41.990406,-87.719026
7237,29,North Lawndale,1,41.866398,-87.715537
3471,16,Irving Park,3,41.94651,-87.735721
4229,16,Irving Park,2,41.94651,-87.735721
6548,6,Lake View,2,41.947159,-87.671094
791,6,Lake View,1,41.947263,-87.66377
1526,70,Ashburn,3,41.741297,-87.711996
5362,23,Humboldt Park,2,41.902231,-87.716672
4811,6,Lake View,1,41.947318,-87.664133
2137,21,Avondale,2,41.93909,-87.717718
4327,6,Lake View,1,41.948226,-87.645875
3022,8,Near North Side,1,41.890914,-87.618406
6081,8,Near North Side,2,41.897969,-87.637517
4256,52,East Side,1,41.702599,-87.535983
5065,52,East Side,0,41.68802,-87.536005
4274,52,East Side,1,41.70287,-87.535861
625,5,North Center,1,41.947343,-87.678736
4950,29,North Lawndale,1,41.858835,-87.7158
2966,17,Dunning,2,41.945525,-87.806859
3662,6,Lake View,1,41.948517,-87.646045
3313,60,Bridgeport,1,41.828368,-87.647832
2008,16,Irving Park,4,41.94655,-87.719827
6007,30,South Lawndale,1,41.844509,-87.715711
6364,65,West Lawn,1,41.777732,-87.713878
4194,8,Near North Side,2,41.90193,-87.637992
3873,6,Lake View,1,41.947688,-87.664137
6305,21,Avondale,1,41.931996,-87.718554
6258,14,Albany Park,1,41.961165,-87.719426
2267,16,Irving Park,1,41.947414,-87.697895
2674,22,Logan Square,1,41.924505,-87.718347
4271,52,East Side,1,41.702567,-87.535053
4801,6,Lake View,2,41.947776,-87.663776
909,6,Lake View,1,41.94775,-87.668724
4570,44,Chatham,1,41.735178,-87.615419
495,6,Lake View,1,41.948359,-87.649632
4166,21,Avondale,1,41.932942,-87.718246
5094,52,East Side,1,41.70256,-87.534971
5088,16,Irving Park,2,41.947174,-87.730837
5017,59,McKinley Park,1,41.827344,-87.682918
6006,23,Humboldt Park,0,41.895343,-87.717858
220,6,Lake View,3,41.948123,-87.647924
7077,6,Lake View,1,41.948123,-87.647924
4560,35,Douglas,2,41.828216,-87.626314
6261,22,Logan Square,1,41.931763,-87.718746
5098,52,East Side,1,41.691979,-87.534912
4267,52,East Side,1,41.70256,-87.534888
2285,15,Portage Park,2,41.947086,-87.766621
2963,17,Dunning,2,41.945956,-87.806969
4637,16,Irving Park,1,41.947539,-87.707653
2068,6,Lake View,1,41.947927,-87.669069
3295,5,North Center,1,41.948226,-87.674819
3887,21,Avondale,1,41.941141,-87.719086
164,6,Lake View,1,41.948745,-87.649413
5234,6,Lake View,1,41.948745,-87.649413
4398,22,Logan Square,4,41.929952,-87.718765
3296,5,North Center,1,41.948348,-87.674497
3818,6,Lake View,3,41.948193,-87.654075
227,6,Lake View,3,41.948783,-87.649515
403,6,Lake View,1,41.948783,-87.649515
943,6,Lake View,1,41.949266,-87.646069
4815,6,Lake View,1,41.948061,-87.663779
7311,30,South Lawndale,1,41.844189,-87.716497
5251,60,Bridgeport,2,41.827496,-87.64586
494,22,Logan Square,2,41.917131,-87.718263
5319,30,South Lawndale,2,41.849956,-87.716712
2408,6,Lake View,1,41.948493,-87.657689
5077,16,Irving Park,1,41.947472,-87.737875
4001,32,Loop,2,41.881296,-87.625978
5433,32,Loop,2,41.881296,-87.625978
2004,6,Lake View,1,41.950606,-87.644829
2005,6,Lake View,2,41.950606,-87.644829
5135,6,Lake View,8,41.950606,-87.644829
4096,5,North Center,3,41.948752,-87.688495
6378,60,Bridgeport,2,41.82695,-87.642525
4617,74,Mount Greenwood,5,41.70615,-87.713684
1310,74,Mount Greenwood,1,41.691501,-87.71332
2031,22,Logan Square,2,41.917374,-87.719344
1125,5,North Center,1,41.948808,-87.67847
3763,29,North Lawndale,1,41.866225,-87.717918
4104,5,North Center,1,41.948786,-87.688134
3300,5,North Center,1,41.949046,-87.674986
3310,5,North Center,1,41.949046,-87.674986
3864,6,Lake View,2,41.949141,-87.664166
3872,6,Lake View,1,41.949204,-87.663807
4753,65,West Lawn,1,41.777714,-87.715827
4226,29,North Lawndale,4,41.862228,-87.718199
4266,52,East Side,1,41.70261,-87.533531
5051,6,Lake View,1,41.949562,-87.649273
2406,6,Lake View,1,41.949382,-87.658392
727,15,Portage Park,1,41.948433,-87.746975
3034,16,Irving Park,3,41.953866,-87.721017
2202,6,Lake View,2,41.949626,-87.648824
2403,6,Lake View,1,41.949515,-87.658499
1429,62,West Elsdon,1,41.792507,-87.716436
6937,62,West Elsdon,1,41.793435,-87.716575
2032,22,Logan Square,1,41.917382,-87.719998
2040,22,Logan Square,1,41.917382,-87.719998
2880,22,Logan Square,1,41.924691,-87.72025
7203,70,Ashburn,1,41.748847,-87.715238
3773,29,North Lawndale,1,41.866409,-87.718226
7113,6,Lake View,1,41.949582,-87.663828
3866,6,Lake View,1,41.949629,-87.66383
4331,6,Lake View,1,41.949828,-87.648546
6047,6,Lake View,2,41.949828,-87.648546
4802,6,Lake View,1,41.949499,-87.664186
1054,59,McKinley Park,1,41.825533,-87.685838
4329,6,Lake View,1,41.949787,-87.648916
2401,6,Lake View,1,41.949735,-87.658679
4227,15,Portage Park,4,41.948812,-87.75713
5179,5,North Center,1,41.949217,-87.686064
4935,13,North Park,1,41.983049,-87.722193
2398,6,Lake View,2,41.949919,-87.658405
2400,6,Lake View,2,41.949919,-87.658405
3869,6,Lake View,1,41.949818,-87.663841
4949,59,McKinley Park,2,41.825747,-87.667648
1576,74,Mount Greenwood,1,41.713139,-87.714775
4744,60,Bridgeport,1,41.826294,-87.646179
5306,6,Lake View,2,41.949956,-87.658858
4704,17,Dunning,2,41.947562,-87.829311
1376,30,South Lawndale,1,41.837127,-87.717946
1381,30,South Lawndale,1,41.831463,-87.717395
599,5,North Center,2,41.949625,-87.675393
5962,16,Irving Park,2,41.949439,-87.713242
4910,35,Douglas,1,41.826935,-87.620615
2630,8,Near North Side,2,41.902745,-87.637255
5128,8,Near North Side,1,41.902745,-87.637255
7176,8,Near North Side,1,41.893785,-87.638677
6269,6,Lake View,1,41.95036,-87.658764
3871,6,Lake View,1,41.949922,-87.664209
3876,6,Lake View,1,41.949922,-87.664209
4795,6,Lake View,1,41.950337,-87.663869
4644,5,North Center,1,41.949534,-87.688152
3533,16,Irving Park,1,41.960892,-87.722161
1378,30,South Lawndale,1,41.831425,-87.717889
3772,29,North Lawndale,1,41.866398,-87.718893
4824,5,North Center,1,41.949995,-87.678457
7337,5,North Center,1,41.949995,-87.678457
6448,16,Irving Park,1,41.949514,-87.707717
6182,6,Lake View,1,41.949802,-87.673514
3661,6,Lake View,1,41.950807,-87.647381
5351,35,Douglas,2,41.825972,-87.624658
4798,6,Lake View,1,41.950737,-87.664011
931,8,Near North Side,1,41.891793,-87.626511
2377,32,Loop,1,41.8772,-87.630927
2544,32,Loop,2,41.877221,-87.629435
2594,8,Near North Side,2,41.903818,-87.63809
3192,6,Lake View,2,41.952473,-87.645067
3555,17,Dunning,1,41.949262,-87.798756
5932,35,Douglas,0,41.825403,-87.619365
1365,30,South Lawndale,1,41.844421,-87.719815
6325,6,Lake View,1,41.951259,-87.659506
6265,5,North Center,1,41.950696,-87.676194
3554,17,Dunning,1,41.949269,-87.798395
3336,26,West Garfield Park,1,41.880653,-87.721013
2932,6,Lake View,1,41.951369,-87.649683
6178,5,North Center,4,41.950833,-87.676233
1309,74,Mount Greenwood,2,41.691196,-87.715824
2965,17,Dunning,2,41.949319,-87.806981
6602,23,Humboldt Park,1,41.904217,-87.7219
4494,70,Ashburn,4,41.745137,-87.71733
5471,5,North Center,1,41.950913,-87.676287
4836,6,Lake View,1,41.951244,-87.663906
4733,65,West Lawn,1,41.777656,-87.718291
6190,6,Lake View,1,41.95129,-87.659959
4828,6,Lake View,1,41.951343,-87.663908
3294,5,North Center,1,41.950996,-87.676747
4752,65,West Lawn,1,41.777921,-87.718495
5455,5,North Center,1,41.951116,-87.676423
4317,23,Humboldt Park,1,41.909824,-87.722429
4002,23,Humboldt Park,1,41.911895,-87.722498
5348,14,Albany Park,1,41.968109,-87.724159
5057,6,Lake View,1,41.951488,-87.660125
3304,5,North Center,2,41.951238,-87.676909
4359,5,North Center,2,41.951238,-87.676909
3879,16,Irving Park,2,41.950935,-87.710549
2879,22,Logan Square,1,41.924414,-87.723249
5081,15,Portage Park,1,41.950831,-87.747406
3297,5,North Center,1,41.951533,-87.677104
7327,65,West Lawn,1,41.778582,-87.718925
5193,65,West Lawn,4,41.766751,-87.718751
3973,32,Loop,1,41.877249,-87.625914
6294,14,Albany Park,1,41.961131,-87.724553
5813,6,Lake View,2,41.951765,-87.663919
5475,5,North Center,1,41.951809,-87.676898
6274,5,North Center,1,41.951809,-87.676898
5239,5,North Center,2,41.951486,-87.679695
5486,6,Lake View,1,41.951654,-87.669153
4429,74,Mount Greenwood,6,41.691172,-87.7168
7324,29,North Lawndale,1,41.852467,-87.721665
3769,29,North Lawndale,1,41.866351,-87.721945
4420,32,Loop,3,41.881138,-87.632133
4905,38,Grand Boulevard,2,41.809085,-87.627384
3268,5,North Center,1,41.952446,-87.683745
5074,5,North Center,2,41.952446,-87.683745
5350,14,Albany Park,1,41.968349,-87.725752
3656,13,North Park,1,41.99029,-87.727185
3892,38,Grand Boulevard,3,41.823648,-87.62635
5825,6,Lake View,1,41.952696,-87.670045
1055,58,Brighton Park,1,41.822719,-87.689918
4788,15,Portage Park,2,41.951732,-87.772005
